d,price_usd,lth_realized_price
2017-07-25,2558.692998948,379.11
2017-07-26,2522.3246462887,379.06
2017-07-27,2665.1475464933,378.7
2017-07-28,2793.8334848627,376.12
2017-07-29,2706.4507654588,374.69
2017-07-30,2749.3845277031,374.3
2017-07-31,2862.6112908825,370.85
2017-08-01,2727.3891819988,370.92
2017-08-02,2690.1456719755,377.87
2017-08-03,2789.7463124489,378.5
2017-08-04,2860.2728432496,379.82
2017-08-05,3237.4233632963,378.91
2017-08-06,3230.1167089421,379.11
2017-08-07,3392.5624186441,374.98
2017-08-08,3425.6766165985,377.27
2017-08-09,3347.2154316189,375.93
2017-08-10,3437.0321554646,381.29
2017-08-11,3660.5205372881,382.06
2017-08-12,3871.0824061952,380.41
2017-08-13,4063.8010527177,382.65
2017-08-14,4304.6039312098,382.85
2017-08-15,4160.0305458796,384.57
2017-08-16,4364.6785746347,381.65
2017-08-17,4308.5168614261,382.33
2017-08-18,4108.5071621859,382.47
2017-08-19,4160.3324568673,382.96
2017-08-20,4085.8103943308,383.26
2017-08-21,3992.6260352426,384.01
2017-08-22,4074.3304612507,384.73
2017-08-23,4146.9153452367,386.24
2017-08-24,4325.8164279953,388.27
2017-08-25,4353.1317725599,389.06
2017-08-26,4341.9787167738,389.87
2017-08-27,4344.9034447691,393.08
2017-08-28,4379.7639206897,393.44
2017-08-29,4600.456830976,393.63
2017-08-30,4586.6327367037,392.22
2017-08-31,4740.3562177089,389.6
2017-09-01,4918.166244886,390.45
2017-09-02,4595.0200178258,390.94
2017-09-03,4625.296314436,392.49
2017-09-04,4374.7534964933,394.04
2017-09-05,4454.0525376973,395.09
2017-09-06,4607.5165298071,397.17
2017-09-07,4635.1118758036,399.01
2017-09-08,4345.4576563413,399.6
2017-09-09,4335.593449737,400.2
2017-09-10,4261.8435210403,403.2
2017-09-11,4212.5475733489,403.87
2017-09-12,4164.319434249,404.39
2017-09-13,3887.1185867914,406.37
2017-09-14,3247.4687390415,407.43
2017-09-15,3699.2229438925,410.24
2017-09-16,3711.2343506721,410.17
2017-09-17,3711.8562039743,410.98
2017-09-18,4080.4284430158,411.29
2017-09-19,3925.7361902396,411.29
2017-09-20,3895.777078609,410.57
2017-09-21,3617.2434658095,410.96
2017-09-22,3619.2137182934,411.58
2017-09-23,3775.600594097,412.49
2017-09-24,3676.8969441847,413.05
2017-09-25,3918.7380713033,415.18
2017-09-26,3890.090936879,417.41
2017-09-27,4207.7874853887,418.76
2017-09-28,4187.7697963179,419.2
2017-09-29,4155.010119813,419.62
2017-09-30,4334.5446125073,419.78
2017-10-01,4382.0868980129,424.04
2017-10-02,4386.8757150789,426.11
2017-10-03,4306.5646420222,426.85
2017-10-04,4216.6848214494,428.56
2017-10-05,4319.4209158387,429.14
2017-10-06,4365.9157104033,432.72
2017-10-07,4438.8559330801,431.94
2017-10-08,4600.7397966102,438.19
2017-10-09,4777.5346569258,441.92
2017-10-10,4741.077914962,444.15
2017-10-11,4814.9671180596,446.79
2017-10-12,5393.6689827586,447.75
2017-10-13,5614.0775146113,448.17
2017-10-14,5785.7383150205,448.88
2017-10-15,5689.8650596143,449.84
2017-10-16,5756.148811806,451.1
2017-10-17,5590.4163243717,452.76
2017-10-18,5583.8704257744,448.51
2017-10-19,5708.312990941,450.74
2017-10-20,6000.8831303331,452.24
2017-10-21,6030.2078927528,453.56
2017-10-22,5996.5981388077,454.25
2017-10-23,5888.2500166569,459.52
2017-10-24,5517.7753533022,461.06
2017-10-25,5736.017801578,463.23
2017-10-26,5900.3177291058,465.73
2017-10-27,5771.9450461718,467.5
2017-10-28,5762.3885768556,469.05
2017-10-29,6174.7288448276,471.87
2017-10-30,6119.256383986,475.26
2017-10-31,6428.5146370544,481.02
2017-11-01,6726.4118345997,486.91
2017-11-02,7043.7779389246,490.53
2017-11-03,7198.6321107539,492.81
2017-11-04,7420.498078609,493.37
2017-11-05,7371.1390298071,495.37
2017-11-06,6985.2638439509,497.18
2017-11-07,7118.202543834,498.45
2017-11-08,7451.2127866745,500.35
2017-11-09,7117.7380496786,498.38
2017-11-10,6620.567336353,502.96
2017-11-11,6346.7214491525,505.64
2017-11-12,5829.0978275862,510.1
2017-11-13,6519.4451721216,508.42
2017-11-14,6592.3743971362,513.33
2017-11-15,7257.3732121566,516.16
2017-11-16,7833.7044333723,526.15
2017-11-17,7729.0332700175,528.24
2017-11-18,7796.1542410871,534.74
2017-11-19,8018.3206884863,540.14
2017-11-20,8269.8742574518,548.69
2017-11-21,8091.9980835769,552.07
2017-11-22,8249.5973302163,552.59
2017-11-23,8071.6698214495,552.97
2017-11-24,8232.4223331385,553.08
2017-11-25,8760.1654421391,557.54
2017-11-26,9319.9033147282,561.03
2017-11-27,9730.7285794857,563.18
2017-11-28,9932.1941800117,564.4
2017-11-29,9800.0275517241,569.52
2017-11-30,9996.7149719462,570.44
2017-12-01,10808.9583325541,572.5
2017-12-02,10934.8599856809,580.65
2017-12-03,11213.9426554646,584.25
2017-12-04,11562.1285669199,586.14
2017-12-05,11736.7540672122,590.61
2017-12-06,13992.1323372297,589.38
2017-12-07,17032.2933763881,610.77
2017-12-08,16298.4873386908,613.55
2017-12-09,15050.0219541204,619.78
2017-12-10,15474.9995432496,631.22
2017-12-11,16873.4977849211,638.31
2017-12-12,17433.9307381648,644.81
2017-12-13,16515.15257218,652.42
2017-12-14,16602.8928033314,639.96
2017-12-15,17702.0021721216,645.69
2017-12-16,19640.5138834015,652.78
2017-12-17,19250.467650789,656.32
2017-12-18,18982.0250242548,663.4
2017-12-19,17653.3260894214,671.16
2017-12-20,16453.6272603741,679.13
2017-12-21,15633.8336504968,683.0
2017-12-22,14305.7183436587,695.39
2017-12-23,14910.8581049094,696.91
2017-12-24,14026.3468661601,697.96
2017-12-25,14080.9422600818,701.34
2017-12-26,15727.1454792519,702.13
2017-12-27,15389.0005739334,697.82
2017-12-28,14289.4522095266,700.73
2017-12-29,14571.7460821157,688.02
2017-12-30,12948.7158828171,689.07
2017-12-31,13921.4806414378,698.4
2018-01-01,13464.6536116306,701.43
2018-01-02,14754.322204851,704.7
2018-01-03,15010.2861595558,707.75
2018-01-04,15070.3007986558,714.3
2018-01-05,16997.2274079486,721.61
2018-01-06,17103.589279661,727.75
2018-01-07,16231.6949994155,726.54
2018-01-08,14937.4150894214,729.58
2018-01-09,14378.5862174167,747.43
2018-01-10,14669.0882656341,757.2
2018-01-11,13186.7549427236,760.22
2018-01-12,13789.4436639392,771.98
2018-01-13,14231.2250645821,782.89
2018-01-14,13681.0654611338,786.97
2018-01-15,13591.6961966686,804.02
2018-01-16,11431.0401052016,816.69
2018-01-17,11159.6085905903,817.33
2018-01-18,11246.0397302747,819.7
2018-01-19,11440.2555616598,819.32
2018-01-20,12768.4045856224,822.11
2018-01-21,11422.3942589129,843.85
2018-01-22,10737.3505774401,850.02
2018-01-23,10849.3918793103,855.4
2018-01-24,11225.8961747516,879.36
2018-01-25,11130.4649473992,881.98
2018-01-26,11035.5546098773,900.53
2018-01-27,11320.9701852718,905.13
2018-01-28,11615.95871128,907.43
2018-01-29,11132.5543138515,915.52
2018-01-30,9959.5467153711,923.75
2018-01-31,10050.0957971946,928.75
2018-02-01,9039.8650751023,930.88
2018-02-02,8786.0773798948,936.63
2018-02-03,9132.1003223261,950.64
2018-02-04,8250.5268959673,961.4
2018-02-05,6849.542559322,970.98
2018-02-06,7738.6439596727,981.38
2018-02-07,7624.5953895383,995.9
2018-02-08,8218.580851841,1004.03
2018-02-09,8660.4534678551,1012.18
2018-02-10,8530.2928047925,1022.02
2018-02-11,8096.7284812975,1039.85
2018-02-12,8907.670179135,1049.36
2018-02-13,8523.9669319112,1056.42
2018-02-14,9467.3010327294,1060.4
2018-02-15,10106.7330835769,1063.14
2018-02-16,10189.3164833431,1069.17
2018-02-17,11085.5984143776,1076.78
2018-02-18,10452.0919772063,1086.5
2018-02-19,11139.3557305669,1095.63
2018-02-20,11245.9323179427,1104.12
2018-02-21,10458.8650888369,1114.69
2018-02-22,9878.1589427236,1121.93
2018-02-23,10159.0656125073,1130.47
2018-02-24,9686.6017799533,1143.77
2018-02-25,9603.2274774985,1143.74
2018-02-26,10312.3657130333,1143.91
2018-02-27,10654.1072948568,1143.67
2018-02-28,10307.0249663939,1145.64
2018-03-01,10923.6308617767,1141.58
2018-03-02,11014.0584672706,1145.98
2018-03-03,11425.6805654588,1146.7
2018-03-04,11462.5831975453,1159.99
2018-03-05,11540.6623205728,1167.37
2018-03-06,10677.0352308591,1173.84
2018-03-07,9903.0850490941,1177.34
2018-03-08,9330.4754529515,1176.93
2018-03-09,9278.1391843951,1183.66
2018-03-10,8786.5604231444,1185.27
2018-03-11,9513.5353997662,1183.22
2018-03-12,9147.8901805962,1184.93
2018-03-13,9160.5429327878,1180.39
2018-03-14,8222.1272390415,1180.14
2018-03-15,8268.589122443,1181.62
2018-03-16,8376.9044982466,1181.28
2018-03-17,7881.6619205143,1185.12
2018-03-18,8189.0167191701,1304.06
2018-03-19,8537.0156233197,1311.65
2018-03-20,8895.547179135,1315.54
2018-03-21,8879.5942565751,1322.05
2018-03-22,8710.6649351257,1334.78
2018-03-23,8771.746323495,1344.39
2018-03-24,8610.9885163647,1354.29
2018-03-25,8440.6109225599,1366.24
2018-03-26,8171.1843544711,1377.5
2018-03-27,7837.2653194039,1391.44
2018-03-28,7933.6427296902,1433.28
2018-03-29,7108.5708132671,1439.75
2018-03-30,6832.1490663355,1447.09
2018-03-31,6922.2812969024,1459.66
2018-04-01,6804.5248793104,1476.37
2018-04-02,7033.259609585,1508.16
2018-04-03,7420.800515488,1515.02
2018-04-04,6780.5436014027,1523.52
2018-04-05,6798.4226165985,1533.09
2018-04-06,6610.4923497954,1538.61
2018-04-07,6886.4694719462,1540.02
2018-04-08,7009.996104325,1547.24
2018-04-09,6736.8928237873,1553.23
2018-04-10,6816.7186154296,1565.3
2018-04-11,6944.7858571011,1597.06
2018-04-12,7904.3302752776,1608.13
2018-04-13,7919.064694623,1619.64
2018-04-14,8006.417943308,1641.08
2018-04-15,8342.2711014027,1660.57
2018-04-16,8046.9821335476,1679.8
2018-04-17,7887.7379579194,1697.12
2018-04-18,8162.8348617767,1711.2
2018-04-19,8272.9673158971,1733.72
2018-04-20,8839.5011320865,1745.86
2018-04-21,8863.5408290473,1779.03
2018-04-22,8800.9590870836,1803.09
2018-04-23,8930.7846335476,1826.7
2018-04-24,9652.2137887201,1855.8
2018-04-25,8855.5089365868,1882.41
2018-04-26,9264.7274269433,1913.55
2018-04-27,8981.3307901812,1945.95
2018-04-28,9341.8246846873,1966.61
2018-04-29,9396.9976297487,1988.71
2018-04-30,9228.7264836353,2019.24
2018-05-01,9072.1687574518,2033.73
2018-05-02,9204.1276405611,2045.86
2018-05-03,9750.7001464056,2071.05
2018-05-04,9696.6429099942,2085.73
2018-05-05,9795.9257720631,2098.07
2018-05-06,9595.0868194039,2105.51
2018-05-07,9339.5108471654,2128.04
2018-05-08,9212.3696347165,2177.4
2018-05-09,9293.0422735243,2181.87
2018-05-10,9037.530509059,2192.01
2018-05-11,8419.7585873758,2207.54
2018-05-12,8485.775266803,2219.73
2018-05-13,8695.8330938048,2238.53
2018-05-14,8671.0741747516,2258.77
2018-05-15,8488.463421391,2290.12
2018-05-16,8327.7562013442,2365.84
2018-05-17,8050.5162393337,2410.96
2018-05-18,8233.0864552893,2437.34
2018-05-19,8229.4829357101,2481.62
2018-05-20,8511.4488302163,2504.89
2018-05-21,8398.6231265342,2570.64
2018-05-22,8007.526532145,2606.42
2018-05-23,7520.867679135,2641.23
2018-05-24,7575.6244859731,2668.01
2018-05-25,7425.3756744594,2735.2
2018-05-26,7326.3031864407,2841.47
2018-05-27,7338.1930444185,2856.47
2018-05-28,7110.8238816482,2873.67
2018-05-29,7453.6337250146,2903.35
2018-05-30,7374.6690490941,2922.68
2018-05-31,7478.7418670368,2941.49
2018-06-01,7519.8357372881,2956.61
2018-06-02,7637.4482530684,2975.43
2018-06-03,7702.1579330801,2985.94
2018-06-04,7486.6531995909,3006.27
2018-06-05,7611.1498527177,3037.9
2018-06-06,7650.7758071303,3086.85
2018-06-07,7665.9478962595,3140.61
2018-06-08,7622.6023302163,3213.0
2018-06-09,7556.1716978375,3233.6
2018-06-10,6744.7358009936,3253.97
2018-06-11,6849.4526873174,3297.85
2018-06-12,6526.6996800117,3309.07
2018-06-13,6306.5131680304,3331.29
2018-06-14,6629.7701241964,3350.35
2018-06-15,6399.6740464641,3375.63
2018-06-16,6495.3153091759,3480.78
2018-06-17,6450.6939728229,3495.24
2018-06-18,6703.8125897136,3515.23
2018-06-19,6732.5088091759,3527.64
2018-06-20,6753.2068258329,3542.78
2018-06-21,6720.3732343659,3578.66
2018-06-22,6059.5758591467,3588.71
2018-06-23,6174.2257793688,3599.04
2018-06-24,6146.4871949153,3611.99
2018-06-25,6243.5354409702,3623.09
2018-06-26,6096.1287662186,3642.88
2018-06-27,6139.1896832262,3583.76
2018-06-28,5858.6357781999,3590.06
2018-06-29,6220.9137150789,3673.72
2018-06-30,6375.5412314436,3687.51
2018-07-01,6361.4025388662,3703.35
2018-07-02,6608.367157218,3717.63
2018-07-03,6498.3078591467,3732.91
2018-07-04,6579.3333763881,3744.99
2018-07-05,6535.2984026885,3779.69
2018-07-06,6598.4590958504,3793.69
2018-07-07,6737.8560803624,3807.23
2018-07-08,6704.9199801286,3825.26
2018-07-09,6664.0240935126,3837.38
2018-07-10,6309.0840040912,3847.88
2018-07-11,6377.9765113968,3859.71
2018-07-12,6159.4666762127,3864.8
2018-07-13,6208.9855718878,3875.71
2018-07-14,6255.1124786674,3894.99
2018-07-15,6347.6042738165,3907.95
2018-07-16,6710.8074374635,3926.35
2018-07-17,7320.5948278784,3932.32
2018-07-18,7376.0383392753,3944.09
2018-07-19,7467.0342980713,3952.33
2018-07-20,7327.256682934,3959.14
2018-07-21,7410.5656203974,3969.9
2018-07-22,7399.4837469316,3982.6
2018-07-23,7716.1586274109,3991.74
2018-07-24,8397.6165216248,3995.43
2018-07-25,8202.7203953828,4006.03
2018-07-26,7913.9307781999,4008.63
2018-07-27,8173.7746113384,4003.26
2018-07-28,8190.360056692,4012.36
2018-07-29,8229.6058386908,4010.3
2018-07-30,8171.839519287,4017.14
2018-07-31,7725.1330359439,4011.67
2018-08-01,7596.6980119813,4055.13
2018-08-02,7542.6946618936,4080.51
2018-08-03,7411.3442501461,4078.15
2018-08-04,7002.2086528346,4079.94
2018-08-05,7031.5877510228,4082.69
2018-08-06,6929.9908942139,4079.51
2018-08-07,6722.5784327878,4083.42
2018-08-08,6267.3886735827,4086.42
2018-08-09,6558.0969079486,4091.75
2018-08-10,6135.7518585622,4099.12
2018-08-11,6313.749311806,4099.25
2018-08-12,6314.6916557569,4132.15
2018-08-13,6265.848043834,4134.09
2018-08-14,6184.8290856224,4126.15
2018-08-15,6270.2147986558,4128.68
2018-08-16,6290.7504552893,4148.45
2018-08-17,6563.0782887201,4151.09
2018-08-18,6399.2874468147,4157.72
2018-08-19,6490.7161271187,4166.03
2018-08-20,6272.9527288136,4173.17
2018-08-21,6473.0760394506,4181.72
2018-08-22,6365.0098316774,4266.28
2018-08-23,6516.4090254237,4288.86
2018-08-24,6697.7318787259,4290.43
2018-08-25,6745.4389392168,4296.69
2018-08-26,6689.8693331385,4303.45
2018-08-27,6839.158952367,4310.57
2018-08-28,7092.9738082992,4309.21
2018-08-29,7033.4280680888,4318.63
2018-08-30,6966.9637437171,4316.8
2018-08-31,7025.1407802455,4319.4
2018-09-01,7192.3525473407,4321.16
2018-09-02,7286.6677910579,4323.2
2018-09-03,7257.47021391,4337.14
2018-09-04,7358.8114789597,4341.14
2018-09-05,6790.8973284629,4342.2
2018-09-06,6488.075936879,4346.88
2018-09-07,6408.653622443,4346.38
2018-09-08,6187.7905023378,4348.17
2018-09-09,6249.2463103448,4351.3
2018-09-10,6295.3886025716,4356.24
2018-09-11,6278.4246396844,4354.64
2018-09-12,6327.5363632379,4355.1
2018-09-13,6490.9123164816,4346.01
2018-09-14,6494.6954789597,4344.93
2018-09-15,6524.1656674459,4346.18
2018-09-16,6497.4047013442,4345.36
2018-09-17,6258.5948749269,4345.71
2018-09-18,6340.3477901812,4346.99
2018-09-19,6383.9518758036,4346.89
2018-09-20,6498.6071110462,4347.04
2018-09-21,6741.1428988895,4337.02
2018-09-22,6705.4760511397,4336.12
2018-09-23,6703.1368495032,4337.62
2018-09-24,6576.5450032145,4339.18
2018-09-25,6416.4440216248,4330.35
2018-09-26,6463.2504035652,4332.77
2018-09-27,6677.9004886032,4342.39
2018-09-28,6623.126159848,4346.44
2018-09-29,6584.4991475745,4349.51
2018-09-30,6604.485028346,4353.01
2018-10-01,6561.8138322618,4359.42
2018-10-02,6508.7209386324,4360.97
2018-10-03,6464.4568436587,4368.86
2018-10-04,6545.2856677382,4369.69
2018-10-05,6585.1495797779,4376.46
2018-10-06,6550.4783158971,4377.59
2018-10-07,6564.5682600818,4431.02
2018-10-08,6604.6852741087,4431.36
2018-10-09,6590.4286221508,4440.8
2018-10-10,6529.1024360023,4439.63
2018-10-11,6159.2516426067,4422.25
2018-10-12,6191.6772232613,4423.62
2018-10-13,6197.6856963764,4426.76
2018-10-14,6182.8793442431,4428.11
2018-10-15,6442.7154140853,4429.38
2018-10-16,6461.9371592636,4427.71
2018-10-17,6442.7307001753,4426.73
2018-10-18,6396.4798120982,4425.78
2018-10-19,6383.077840152,4425.17
2018-10-20,6408.2527463472,4389.0
2018-10-21,6415.3405029223,4403.64
2018-10-22,6408.0336355932,4406.25
2018-10-23,6395.9876668615,4407.05
2018-10-24,6413.8036411455,4380.63
2018-10-25,6402.3248591467,4431.9
2018-10-26,6404.1085523086,4421.91
2018-10-27,6409.4053275862,4421.14
2018-10-28,6406.6332530684,4421.67
2018-10-29,6263.0417346581,4422.18
2018-10-30,6272.1677282291,4425.32
2018-10-31,6306.3169313267,4425.31
2018-11-01,6342.9775005845,4421.55
2018-11-02,6348.1685827002,4421.71
2018-11-03,6332.4341329632,4422.95
2018-11-04,6420.4220002922,4423.48
2018-11-05,6402.9468389831,4426.36
2018-11-06,6441.1452188779,4431.05
2018-11-07,6500.8698050848,4440.45
2018-11-08,6406.7529374635,4443.39
2018-11-09,6331.3787670953,4444.65
2018-11-10,6353.1127340736,4445.4
2018-11-11,6335.4142039743,4446.93
2018-11-12,6320.6560537697,4451.15
2018-11-13,6267.9379912332,4450.84
2018-11-14,5574.2583489188,4452.21
2018-11-15,5538.5606078317,4405.57
2018-11-16,5496.0162311514,4402.59
2018-11-17,5501.0923404442,4404.33
2018-11-18,5555.3763383986,4405.68
2018-11-19,4792.2000236704,4399.95
2018-11-20,4317.530670076,4389.95
2018-11-21,4549.3220099357,4387.58
2018-11-22,4303.6155485096,4383.72
2018-11-23,4289.8928533022,4379.81
2018-11-24,3806.3169248977,4378.34
2018-11-25,3946.8508743425,4376.89
2018-11-26,3700.2859926943,4374.53
2018-11-27,3776.5559053185,4367.43
2018-11-28,4208.4752691409,4369.87
2018-11-29,4239.0394883109,4377.57
2018-11-30,3973.3340523086,4374.79
2018-12-01,4148.0737255991,4388.3
2018-12-02,4098.7467638808,4387.71
2018-12-03,3843.9766659848,4413.02
2018-12-04,3892.9516469901,4482.37
2018-12-05,3709.52085827,4426.21
2018-12-06,3511.9689815897,4403.2
2018-12-07,3372.9956925774,4400.38
2018-12-08,3407.951194623,4414.8
2018-12-09,3540.439575979,4416.63
2018-12-10,3413.5925841613,4413.6
2018-12-11,3352.5642001753,4399.24
2018-12-12,3423.0129178843,4397.72
2018-12-13,3260.341582408,4402.72
2018-12-14,3198.9474736996,4398.52
2018-12-15,3185.074043834,4398.16
2018-12-16,3195.4145552309,4399.9
2018-12-17,3499.1564818819,4399.58
2018-12-18,3659.5273793104,4398.36
2018-12-19,3697.7253033314,4398.13
2018-12-20,4067.7377077732,4395.52
2018-12-21,3839.0851084161,4390.85
2018-12-22,3964.9461163063,4390.3
2018-12-23,3942.6669959088,4388.26
2018-12-24,4040.0457895967,4387.05
2018-12-25,3761.5840108124,4386.46
2018-12-26,3807.6574535359,4387.96
2018-12-27,3585.4605359439,4387.94
2018-12-28,3881.0548848627,4384.3
2018-12-29,3823.1383261251,4376.98
2018-12-30,3825.4074628872,4376.92
2018-12-31,3687.1999400935,4375.24
2019-01-01,3808.1178316774,4375.56
2019-01-02,3898.1974880187,4376.43
2019-01-03,3784.3886347165,4375.84
2019-01-04,3827.5245943893,4377.08
2019-01-05,3798.6139549971,4391.97
2019-01-06,4045.9937749854,4392.36
2019-01-07,4001.0182781999,4393.46
2019-01-08,3992.6227893045,4391.41
2019-01-09,4004.2590356517,4392.11
2019-01-10,3627.9034500292,4377.11
2019-01-11,3624.1614210988,4348.49
2019-01-12,3617.0220783168,4348.87
2019-01-13,3508.6701081239,4349.86
2019-01-14,3666.9451937464,4353.79
2019-01-15,3581.293015488,4374.77
2019-01-16,3606.9865756867,4381.35
2019-01-17,3640.1291306254,4380.97
2019-01-18,3609.4267361192,4382.18
2019-01-19,3687.3019611338,4380.53
2019-01-20,3538.313722969,4381.85
2019-01-21,3535.623393045,4385.6
2019-01-22,3577.3083497954,4377.56
2019-01-23,3551.8938211572,4377.87
2019-01-24,3567.5889336645,4380.66
2019-01-25,3561.3504979544,4379.04
2019-01-26,3557.0399152542,4378.83
2019-01-27,3537.6141306254,4379.27
2019-01-28,3435.0525140269,4379.38
2019-01-29,3395.8237632963,4379.83
2019-01-30,3437.8958661601,4380.62
2019-01-31,3410.131616014,4380.33
2019-02-01,3445.0498912916,4383.32
2019-02-02,3461.9351174752,4383.77
2019-02-03,3413.0216163063,4386.58
2019-02-04,3411.3879617183,4387.6
2019-02-05,3426.4650113968,4390.74
2019-02-06,3367.5063649912,4391.72
2019-02-07,3358.8735990649,4391.16
2019-02-08,3612.4796192285,4389.24
2019-02-09,3621.2681209819,4390.04
2019-02-10,3642.0223591467,4391.26
