d,price_usd,nupl
2024-08-26,62983.4427729398,0.5107819523836479
2024-08-27,59548.0076215663,0.5014976732440536
2024-08-28,59100.7747548217,0.4783176631217354
2024-08-29,59339.7909947399,0.46661951148437447
2024-08-30,59142.9399640561,0.4694625462829069
2024-08-31,58959.926273232,0.46658363626549065
2024-09-01,57349.0807180012,0.46646636831253724
2024-09-02,59159.0238877849,0.46066630453789614
2024-09-03,57637.7754444769,0.453471187540394
2024-09-04,58033.3989704851,0.4570709739866591
2024-09-05,56112.9529400935,0.43867077015421985
2024-09-06,53838.9534623028,0.43979398916217605
2024-09-07,54066.4399248977,0.41443093451147306
2024-09-08,54859.2584082408,0.41675377029209365
2024-09-09,57135.7814371712,0.42230197004746245
2024-09-10,57664.4998214494,0.45291530622191295
2024-09-11,57409.1950663355,0.4526824083516137
2024-09-12,58124.6418065459,0.4504892532235881
2024-09-13,60536.8814503215,0.4557530346529144
2024-09-14,60007.1702507306,0.4763321592135281
2024-09-15,59129.9197536528,0.4743048285919657
2024-09-16,58227.46421654,0.47010217824394895
2024-09-17,60238.2177255991,0.4556551343317703
2024-09-18,61306.2337317358,0.4758090320040991
2024-09-19,62994.6096528346,0.47421067555290725
2024-09-20,63153.9518270018,0.4952248887542828
2024-09-21,63367.7296078317,0.4974395724113564
2024-09-22,63571.9521729983,0.4969561848091638
2024-09-23,63336.0126347165,0.493963128168051
2024-09-24,64342.7891113384,0.49789117753761786
2024-09-25,63059.6269167154,0.5033320343311969
2024-09-26,65057.7861461134,0.4977115592918012
2024-09-27,65767.7132542373,0.5094626388032463
2024-09-28,65770.5276478667,0.5149268813477856
2024-09-29,65617.7610689655,0.51368771921936
2024-09-30,63260.0425482174,0.5151398798767783
2024-10-01,60858.2487086499,0.49891959678259556
2024-10-02,60686.0993135593,0.4775596534408206
2024-10-03,60765.2367498539,0.4363642273895236
2024-10-04,62052.5100496785,0.47438021843188827
2024-10-05,62030.4538977206,0.4870406267879339
2024-10-06,62789.8814555815,0.48371275428836563
2024-10-07,62416.508829924,0.4872315182077778
2024-10-08,62126.3273769725,0.49105172199910974
2024-10-09,60615.2581917008,0.4831695569820285
2024-10-10,60221.1172869667,0.4704385414179772
2024-10-11,62462.539962595,0.43661836969564155
2024-10-12,63202.8806992987,0.4853104249822663
2024-10-13,62759.431113384,0.48792732923608767
2024-10-14,66089.7587410871,0.4852157864981578
2024-10-15,66933.974833723,0.5066616855298326
2024-10-16,67662.9534038574,0.5105124897574875
2024-10-17,67337.9075482174,0.5184820658318735
2024-10-18,68390.5375625365,0.5141638482001923
2024-10-19,68357.8982963179,0.5226166793684732
2024-10-20,69012.3532089421,0.5207061350695473
2024-10-21,67440.4625058445,0.5236540025578482
2024-10-22,67425.7553211572,0.5156109008275422
2024-10-23,66647.2866642315,0.5135959546143611
2024-10-24,68130.9948369374,0.5057845992346511
2024-10-25,66261.5376861485,0.5192639671549777
2024-10-26,67023.3399611338,0.5114862362424841
2024-10-27,68000.1475008767,0.510319656202878
2024-10-28,69862.5205470485,0.5168762160655022
2024-10-29,72678.7866201052,0.5280174767482968
2024-10-30,72450.2843819404,0.544851491069073
2024-10-31,70367.0819576271,0.5424876783258815
2024-11-01,69483.5830303916,0.530322531805307
2024-11-02,69241.6794865576,0.5223003113665232
2024-11-03,68742.7546227352,0.5176475473954841
2024-11-04,67779.0969795441,0.5173833539590161
2024-11-05,69538.0241729982,0.5108293474116072
2024-11-06,75696.0366192285,0.5199882787232768
2024-11-07,75972.2955546464,0.5575240045602545
2024-11-08,76507.4474012273,0.5573843437947288
2024-11-09,76799.2527469316,0.5602699589519111
2024-11-10,80409.2865666277,0.5596035810925295
2024-11-11,88859.998448568,0.5779092333637903
2024-11-12,88048.7488877849,0.6116972554143956
2024-11-13,90369.3819693162,0.6101065779638651
2024-11-14,87204.2569827586,0.6127733966087462
2024-11-15,91139.0844427236,0.618097460336136
2024-11-16,90567.6957568673,0.6173404573093956
2024-11-17,89732.9704292811,0.6108620584737514
2024-11-18,90587.6965534775,0.608004029640245
2024-11-19,92254.1385800701,0.6131704459842745
2024-11-20,94160.0406858562,0.6132970984191752
2024-11-21,98545.5688798948,0.6174980679189582
2024-11-22,98938.3495450029,0.5929487175860447
2024-11-23,97707.0484590883,0.6296175780469128
2024-11-24,97980.2082819988,0.6261633967434933
2024-11-25,93343.0290745178,0.6258047930510072
2024-11-26,91875.5699593805,0.6104960239971139
2024-11-27,95989.0802273524,0.5986437759356453
2024-11-28,95737.9402822911,0.6159698457873115
2024-11-29,97398.9417399182,0.6130949624755594
2024-11-30,96463.6248980129,0.6189926151930303
2024-12-01,97469.6044529515,0.6150908661695959
2024-12-02,95726.4417258913,0.6185029925670668
2024-12-03,96010.8774228521,0.6084684329873908
2024-12-04,98920.2528255406,0.609618872818123
2024-12-05,96949.6644117475,0.6134826096106976
2024-12-06,99953.1056580947,0.6041517628216159
2024-12-07,99977.7002282291,0.5979557735802213
2024-12-08,100798.98356429,0.616429355423066
2024-12-09,97390.1988597311,0.5825559366431927
2024-12-10,96835.5017387493,0.5972670724499202
2024-12-11,101310.201899766,0.5995632096621497
2024-12-12,100090.890479544,0.598601370525087
2024-12-13,101289.823976914,0.6113098674235176
2024-12-14,101366.87166803,0.6142001161418303
2024-12-15,104551.367141146,0.6132892133424258
2024-12-16,105855.672229982,0.6192032471788139
2024-12-17,106115.910582992,0.6260430624462288
2024-12-18,100469.770656926,0.6254087092535354
2024-12-19,97697.045779661,0.6053677497455813
2024-12-20,97617.4422051432,0.5928140455348466
2024-12-21,97093.0190832846,0.5890734061428882
2024-12-22,95149.1058252484,0.5874535966264377
2024-12-23,94800.7562060199,0.5753795674938567
2024-12-24,98637.7330543542,0.5741877137439826
2024-12-25,99235.3678869082,0.5892157221235662
2024-12-26,95628.3030902981,0.5672766563428272
2024-12-27,94219.9821461134,0.5725288778778599
2024-12-28,95123.5811098773,0.5691303170553214
2024-12-29,93457.5783202806,0.5724026092905523
2024-12-30,92523.163085038,0.5616179148181483
2024-12-31,93389.7326016949,0.5583265508498393
2025-01-01,94455.7965718878,0.5611609026383185
2025-01-02,96851.393682934,0.5667670314394033
2025-01-03,98120.6846759205,0.5760239381603012
2025-01-04,98230.0478571011,0.5655897350072415
2025-01-05,98414.8120964348,0.5814427333021676
2025-01-06,102179.560366745,0.58241825848249
2025-01-07,96974.9957857978,0.5948104492545636
2025-01-08,95039.2809210988,0.5735015102788927
2025-01-09,92346.1691589714,0.5652777751546167
2025-01-10,94759.1196358854,0.5524324234966695
2025-01-11,94606.5080099357,0.5515972957629196
2025-01-12,94353.7752586207,0.5626685989268245
2025-01-13,94375.7299102864,0.5598143421044264
2025-01-14,96569.475726768,0.5603000374372394
2025-01-15,100172.405985096,0.5702076029143162
2025-01-16,99977.7298234951,0.5822722773315202
2025-01-17,104296.588034191,0.5743312592571627
2025-01-18,104398.156261251,0.5986960584448445
2025-01-19,100954.572281999,0.5851780586205998
2025-01-20,102588.998699006,0.5910114346234846
2025-01-21,105987.888705435,0.5931380492445467
2025-01-22,103791.128861485,0.601948002351266
2025-01-23,104184.616743717,0.5913539779496391
2025-01-24,104716.12488194,0.5913592104410861
2025-01-25,104866.085348919,0.5945283839237928
2025-01-26,102833.369273232,0.5954210498045585
2025-01-27,101907.44629661,0.5915239936988415
2025-01-28,101138.144066043,0.5644411785973786
2025-01-29,103918.795458796,0.5778767383943917
2025-01-30,104987.446410871,0.58786768763019
2025-01-31,102263.043670953,0.5931760511486797
2025-02-01,100610.290439801,0.581636260783578
2025-02-02,97424.7809000584,0.5746529285166035
2025-02-03,101582.408702221,0.5611702020688203
2025-02-04,97848.1497592051,0.5774705797855743
2025-02-05,97599.99,0.559621754740327
2025-02-06,96541.3006811806,0.5541718818558979
2025-02-07,96384.1109836353,0.5547817945545378
2025-02-08,96603.318157218,0.5510669131699718
2025-02-09,96309.7532405026,0.5527625850959186
2025-02-10,97375.2253535944,0.5493776423738911
2025-02-11,95806.2580385739,0.5560884300651565
2025-02-12,97756.4976548802,0.5481520988449372
2025-02-13,96534.7406332554,0.5584689722982668
2025-02-14,97414.3589821742,0.5508728992439513
2025-02-15,97583.2431767972,0.5543500291654416
2025-02-16,96182.2661706604,0.5558595515627393
2025-02-17,95790.5109985389,0.5517989005910766
2025-02-18,95444.031886616,0.5484535225366907
2025-02-19,96647.9132977791,0.5455758119771753
2025-02-20,98392.2197247224,0.5510259704784402
2025-02-21,96048.9937247224,0.5582344771752785
2025-02-22,96605.7091057861,0.5469536104034978
2025-02-23,96091.6329774985,0.5507346588303191
2025-02-24,91869.6543430742,0.5473901690050853
2025-02-25,88769.7356265342,0.530140622443671
2025-02-26,83987.89564173,0.511719900546386
2025-02-27,84625.4191364699,0.4871496755370405
2025-02-28,84243.7779114553,0.48739256671434944
2025-03-01,85844.3685628288,0.4850807404985593
2025-03-02,94328.0094444769,0.4963466733164334
2025-03-03,86315.9305511397,0.5395278308833344
2025-03-04,87323.690650789,0.49719895544490034
2025-03-05,90619.4090976038,0.5042860141870394
2025-03-06,90222.0693275862,0.5191195579747772
2025-03-07,86553.5921937464,0.5180267566154158
2025-03-08,86171.2789362946,0.4978920172700931
2025-03-09,80647.7964108709,0.49586053405260805
2025-03-10,79005.9601291642,0.459363027480194
2025-03-11,82747.1601917008,0.45412813970302873
2025-03-12,83630.1581101695,0.4766076577465837
2025-03-13,81110.2890490941,0.479907358789744
2025-03-14,84105.8335517241,0.4650276082172043
2025-03-15,84352.8773018703,0.4842738356153049
2025-03-16,82492.1028287551,0.4840436123012365
2025-03-17,84013.947518118,0.4701123104696471
2025-03-18,82680.8065514319,0.4817859295797449
2025-03-19,86774.23507218,0.471607303136658
2025-03-20,84124.9712878434,0.49403886912695305
2025-03-21,84069.4081800117,0.47894094664057707
2025-03-22,83821.220305377,0.4814376284444851
2025-03-23,85760.8814506137,0.4806036484508119
2025-03-24,87322.5718568089,0.48923637012765875
2025-03-25,87422.8426084161,0.501002395139366
2025-03-26,86836.6760955582,0.5007889618624852
2025-03-27,87211.3240169492,0.4969894556092885
2025-03-28,84309.0783550555,0.47749657370993664
2025-03-29,82497.1792472238,0.4823648878130368
2025-03-30,82216.4666765049,0.4684289834711036
2025-03-31,82461.4496279953,0.46558645438993973
2025-04-01,85226.7137936879,0.4705625260722464
2025-04-02,82555.631296318,0.4869374638711952
2025-04-03,82931.697399474,0.4825510666589117
2025-04-04,83774.1797375804,0.4699911064117125
2025-04-05,83302.1715756867,0.4798158680475205
2025-04-06,77949.0884926943,0.47187674087081916
2025-04-07,79421.8044105786,0.44323009667186
2025-04-08,76351.4295303916,0.4479094424394677
2025-04-09,82720.6034891876,0.43132188695318574
2025-04-10,79558.9558252484,0.4741673956708339
2025-04-11,83359.8995157802,0.4499765590545933
2025-04-12,85269.2495119813,0.47565147352296017
2025-04-13,83568.9544360023,0.4862752280200933
2025-04-14,84589.0324135009,0.4748770610434433
2025-04-15,83671.3439713618,0.4811680038642187
2025-04-16,84151.5357562829,0.4769791601881441
2025-04-17,84940.5838538866,0.48225164402068144
2025-04-18,84434.7727463472,0.48518048210413234
2025-04-19,85124.721496201,0.48248384403696903
2025-04-20,85101.7461545879,0.48665326901291783
2025-04-21,87360.7198933372,0.48399075869693486
2025-04-22,93495.6106890707,0.4965986337867028
2025-04-23,93695.7404772063,0.5272091204330148
2025-04-24,93849.8817790766,0.5279506631877333
2025-04-25,94771.4128007014,0.5257814675166624
2025-04-26,94694.5111014027,0.5319342543691633
2025-04-27,93812.876534775,0.5302736128506804
2025-04-28,95066.0211867329,0.5291602530823877
2025-04-29,94102.8403024547,0.5299575490379399
2025-04-30,94236.7325143191,0.5294874808621329
2025-05-01,96411.7422635885,0.528713530657216
2025-05-02,96842.1021057861,0.5378107216930624
2025-05-03,95943.61135301,0.5384046354230114
2025-05-04,94377.7899196376,0.536182388379495
2025-05-05,94853.7298594389,0.5320157210657129
2025-05-06,96677.9245029223,0.5274870033257366
2025-05-07,97137.3757086499,0.526525444432853
2025-05-08,103069.539295733,0.5368221540023792
2025-05-09,102940.802949445,0.5606722022904579
2025-05-10,104582.821806254,0.5622845328013514
2025-05-11,103976.137798948,0.5647548160329414
2025-05-12,102920.074689071,0.5666238073431009
2025-05-13,104145.711825248,0.5571173168814818
2025-05-14,103572.719642022,0.5617370518221684
2025-05-15,103716.283947399,0.5608872440078868
2025-05-16,103566.269191116,0.5587255758745822
2025-05-17,103190.041364991,0.5600493021788525
2025-05-18,106015.689848919,0.5582312804172817
2025-05-19,105615.828960257,0.5609515311982636
2025-05-20,106893.330247516,0.5654864011554128
2025-05-21,109704.855619521,0.5692904883615423
2025-05-22,111477.014787843,0.575109491051804
2025-05-23,107291.888969901,0.5839106879787644
2025-05-24,107917.328289304,0.5739490892047764
2025-05-25,108914.876558445,0.5754764147023266
2025-05-26,109371.985172122,0.5686334986079034
2025-05-27,109066.345636762,0.5750215392802196
2025-05-28,107895.402399474,0.572671467588371
2025-05-29,105732.957892168,0.5663668954953844
2025-05-30,103981.302957919,0.5616944717448922
2025-05-31,104708.964150205,0.5544924045315424
2025-06-01,105750.15972443,0.5552576333093058
2025-06-02,105899.696926651,0.5568658498780562
2025-06-03,105483.98555114,0.5534293313275969
2025-06-04,104782.844900351,0.5542193182219081
2025-06-05,101669.190496785,0.5521278101682954
2025-06-06,104421.051549094,0.5362850831782782
2025-06-07,105685.250402104,0.5493407668252515
2025-06-08,105727.739632379,0.5550869566069295
2025-06-09,110198.15871391,0.5567748700234794
2025-06-10,110074.119081824,0.5712869793681714
2025-06-11,108645.785558153,0.5699857226890049
2025-06-12,105998.985830801,0.564077052032532
2025-06-13,106024.822087376,0.5447027072771427
2025-06-14,105467.108742256,0.5518205554870164
2025-06-15,105512.797437756,0.5503723885031698
2025-06-16,107243.933345997,0.5468963786021034
2025-06-17,104628.396527469,0.5628200172043459
2025-06-18,104813.367028638,0.5452944824514699
2025-06-19,104709.720767095,0.54737687612601
2025-06-20,103274.958839567,0.5270653738595299
2025-06-21,101548.196381648,0.5404150073545139
2025-06-22,100899.234151958,0.5310243876221437
2025-06-23,105496.947495324,0.5215662978642215
2025-06-24,105964.065136762,0.5400293060733022
2025-06-25,107305.065199591,0.5489158544089812
2025-06-26,107012.822824079,0.5542801682856069
2025-06-27,107090.95905114,0.5513500994707468
2025-06-28,107357.617171245,0.5516441108768495
2025-06-29,108360.901696376,0.5524069296965733
2025-06-30,107153.101135885,0.5522286885727731
2025-07-01,105566.356597896,0.5502616265251037
2025-07-02,108927.13451841,0.5439829062967969
2025-07-03,109632.159126826,0.558571592865547
2025-07-04,108081.395758621,0.5555393166255743
2025-07-05,108244.788813852,0.5476841713191606
2025-07-06,109180.005545587,0.5483519549368554
2025-07-07,108249.401004091,0.5522361811468638
2025-07-08,108956.631703098,0.5472080700394677
2025-07-09,111416.806720047,0.549286424460225
2025-07-10,115873.903783752,0.5565964452398979
2025-07-11,117618.605087084,0.575557003106196
2025-07-12,117382.372540912,0.5794911179614648
2025-07-13,118899.737107832,0.5787352889114943
2025-07-14,119871.096197838,0.5806278388218332
2025-07-15,117710.89100789,0.5853126172121983
2025-07-16,118730.187791642,0.5731420003094471
2025-07-17,119501.663770894,0.5787282355822981
2025-07-18,117958.511213033,0.5806781243221293
2025-07-19,117908.52473232,0.5709317140651975
2025-07-20,117305.680953828,0.5708653384449924
2025-07-21,117432.435634717,0.5704098821131273
2025-07-22,120068.00578872,0.5676031325433607
2025-07-23,118650.587165693,0.5747373675438803
2025-07-24,118377.081936879,0.5689039118695342
2025-07-25,117520.17335038,0.569806457175801
2025-07-26,117983.204598773,0.5645685443445863
2025-07-27,119438.164235535,0.5675465962840507
2025-07-28,118022.637320281,0.571985975893386
2025-07-29,117871.370895383,0.5666310363262577
2025-07-30,117732.643660725,0.5641779514208256
2025-07-31,115848.339985096,0.5444916976330354
2025-08-01,113282.144336061,0.558579577532203
2025-08-02,112545.673659264,0.5492866553129186
2025-08-03,114263.693947691,0.5450458753302376
2025-08-04,115199.933659264,0.5510227421388106
2025-08-05,114111.36101841,0.5532385363688249
2025-08-06,115034.678748977,0.546513547661501
2025-08-07,117444.913924313,0.5520630661216643
2025-08-08,116740.687720923,0.5592852610640862
2025-08-09,116511.655739375,0.5583992888108511
2025-08-10,119189.198160275,0.5566488388654166
2025-08-11,118742.043048644,0.5645571116590906
2025-08-12,120154.32493507,0.5640376131279188
2025-08-13,123442.67982225,0.5678391977527361
2025-08-14,118510.27128083,0.5763172612396498
2025-08-15,117311.209947715,0.5588147847326325
2025-08-16,117462.42684623,0.5556711744854174
2025-08-17,117601.952231888,0.5559922485356789
2025-08-18,116312.914397989,0.557122084936954
2025-08-19,112886.10147543,0.5525493666078506
2025-08-20,114277.320860316,0.5394877648284652
2025-08-21,112347.102298302,0.5433541887481975
2025-08-22,116800.977035073,0.5351293999153451
2025-08-23,115280.444723834,0.5385737675221755
2025-08-24,113516.122474401,0.5241010159083945
2025-08-25,110089.533314144,0.5316017372632051
2025-08-26,111895.295495307,0.5286776080364682
2025-08-27,111252.307236061,0.5333169887500059
2025-08-28,112481.152904109,0.5141534419276245
2025-08-29,108473.330441642,0.5152528820313385
2025-08-30,108746.150824851,0.5152528820313385
2025-08-31,108316.44689481,0.5132478228373896
2025-09-01,108992.324614863,0.5160479405402433
2025-09-02,111140.947159836,0.5251859799312366
2025-09-03,111780.743587376,0.5276951599238994
2025-09-04,110900.633412981,0.5235717132188104
2025-09-05,110711.229484804,0.5217319795145169
2025-09-06,110243.650741672,0.5195687287247126
2025-09-07,111307.784421087,0.523986538049509
2025-09-08,112112.311575102,0.5270914983129281
2025-09-09,111486.396779836,0.5242046772215156
2025-09-10,113930.748423437,0.5340451471581086
2025-09-11,115445.812932648,0.5397225493627164
2025-09-12,116149.174031958,0.5421051204049371
2025-09-13,115965.627551268,0.5411045760733221
2025-09-14,115395.933423437,0.5405384804236145
2025-09-15,115420.931814144,0.5383478418977624
2025-09-16,116798.874620164,0.5433743636609157
2025-09-17,116575.777628866,0.5428661192710645
2025-09-18,117014.426762174,0.5393896409513396
2025-09-19,115612.372541695,0.536792717219112
2025-09-20,115753.165960549,0.5371524710221932
2025-09-21,115320.858829047,0.5352368900229524
2025-09-22,112727.70773813,0.5245895088673247
2025-09-23,112052.393282022,0.5212604243944369
2025-09-24,113324.623592192,0.5261368921575825
2025-09-25,109166.347974874,0.5077037532951038
2025-09-26,109669.102166861,0.5097287773248037
2025-09-27,109644.73069287,0.5096198014326067
2025-09-28,112170.00778609,0.520413013121302
2025-09-29,114341.141435418,0.5290926227369877
2025-09-30,113971.742796902,0.526867771752612
