d,price_usd,profit_loss
2024-09-02,59159.0238877849,79.09
2024-09-03,57637.7754444769,76.26
2024-09-04,58033.3989704851,77.31
2024-09-05,56112.9529400935,74.12
2024-09-06,53838.9534623028,72.65
2024-09-07,54066.4399248977,72.86
2024-09-08,54859.2584082408,73.51
2024-09-09,57135.7814371712,75.74
2024-09-10,57664.4998214494,77.36
2024-09-11,57409.1950663355,76.5
2024-09-12,58124.6418065459,78.69
2024-09-13,60536.8814503215,82.44
2024-09-14,60007.1702507306,81.44
2024-09-15,59129.9197536528,79.48
2024-09-16,58227.46421654,78.44
2024-09-17,60238.2177255991,81.81
2024-09-18,61306.2337317358,83.82
2024-09-19,62994.6096528346,86.94
2024-09-20,63153.9518270018,87.05
2024-09-21,63367.7296078317,87.17
2024-09-22,63571.9521729983,87.56
2024-09-23,63336.0126347165,86.87
2024-09-24,64342.7891113384,89.56
2024-09-25,63059.6269167154,85.7
2024-09-26,65057.7861461134,90.78
2024-09-27,65767.7132542373,91.9
2024-09-28,65770.5276478667,91.93
2024-09-29,65617.7610689655,91.06
2024-09-30,63260.0425482174,85.84
2024-10-01,60858.2487086499,80.56
2024-10-02,60686.0993135593,80.06
2024-10-03,60765.2367498539,80.68
2024-10-04,62052.5100496785,83.52
2024-10-05,62030.4538977206,83.03
2024-10-06,62789.8814555815,84.63
2024-10-07,62416.508829924,83.72
2024-10-08,62126.3273769725,83.53
2024-10-09,60615.2581917008,78.76
2024-10-10,60221.1172869667,77.81
2024-10-11,62462.539962595,85.31
2024-10-12,63202.8806992987,86.86
2024-10-13,62759.431113384,85.42
2024-10-14,66089.7587410871,92.86
2024-10-15,66933.974833723,94.05
2024-10-16,67662.9534038574,95.11
2024-10-17,67337.9075482174,94.18
2024-10-18,68390.5375625365,96.58
2024-10-19,68357.8982963179,95.67
2024-10-20,69012.3532089421,96.92
2024-10-21,67440.4625058445,93.78
2024-10-22,67425.7553211572,93.39
2024-10-23,66647.2866642315,91.04
2024-10-24,68130.9948369374,95.26
2024-10-25,66261.5376861485,90.43
2024-10-26,67023.3399611338,91.92
2024-10-27,68000.1475008767,94.67
2024-10-28,69862.5205470485,97.69
2024-10-29,72678.7866201052,99.69
2024-10-30,72450.2843819404,99.03
2024-10-31,70367.0819576271,97.02
2024-11-01,69483.5830303916,95.98
2024-11-02,69241.6794865576,94.85
2024-11-03,68742.7546227352,94.29
2024-11-04,67779.0969795441,92.57
2024-11-05,69538.0241729982,96.21
2024-11-06,75696.0366192285,100.0
2024-11-07,75972.2955546464,100.0
2024-11-08,76507.4474012273,100.0
2024-11-09,76799.2527469316,100.0
2024-11-10,80409.2865666277,100.0
2024-11-11,88859.998448568,100.0
2024-11-12,88048.7488877849,99.21
2024-11-13,90369.3819693162,100.0
2024-11-14,87204.2569827586,97.72
2024-11-15,91139.0844427236,100.0
2024-11-16,90567.6957568673,99.03
2024-11-17,89732.9704292811,98.21
2024-11-18,90587.6965534775,99.39
2024-11-19,92254.1385800701,100.0
2024-11-20,94160.0406858562,100.0
2024-11-21,98545.5688798948,100.0
2024-11-22,98938.3495450029,100.0
2024-11-23,97707.0484590883,98.06
2024-11-24,97980.2082819988,98.17
2024-11-25,93343.0290745178,97.06
2024-11-26,91875.5699593805,96.07
2024-11-27,95989.0802273524,97.88
2024-11-28,95737.9402822911,97.49
2024-11-29,97398.9417399182,98.02
2024-11-30,96463.6248980129,97.45
2024-12-01,97469.6044529515,98.09
2024-12-02,95726.4417258913,96.57
2024-12-03,96010.8774228521,97.44
2024-12-04,98920.2528255406,99.42
2024-12-05,96949.6644117475,97.43
2024-12-06,99953.1056580947,100.0
2024-12-07,99977.7002282291,100.0
2024-12-08,100798.98356429,100.0
2024-12-09,97390.1988597311,96.06
2024-12-10,96835.5017387493,93.71
2024-12-11,101310.201899766,100.0
2024-12-12,100090.890479544,99.1
2024-12-13,101289.823976914,99.41
2024-12-14,101366.87166803,100.0
2024-12-15,104551.367141146,100.0
2024-12-16,105855.672229982,100.0
2024-12-17,106115.910582992,100.0
2024-12-18,100469.770656926,97.32
2024-12-19,97697.045779661,93.8
2024-12-20,97617.4422051432,93.31
2024-12-21,97093.0190832846,91.33
2024-12-22,95149.1058252484,88.56
2024-12-23,94800.7562060199,89.03
2024-12-24,98637.7330543542,95.35
2024-12-25,99235.3678869082,96.03
2024-12-26,95628.3030902981,88.97
2024-12-27,94219.9821461134,87.77
2024-12-28,95123.5811098773,88.84
2024-12-29,93457.5783202806,87.15
2024-12-30,92523.163085038,87.04
2024-12-31,93389.7326016949,87.98
2025-01-01,94455.7965718878,88.8
2025-01-02,96851.393682934,91.27
2025-01-03,98120.6846759205,95.0
2025-01-04,98230.0478571011,95.01
2025-01-05,98414.8120964348,95.06
2025-01-06,102179.560366745,98.85
2025-01-07,96974.9957857978,91.78
2025-01-08,95039.2809210988,88.76
2025-01-09,92346.1691589714,85.59
2025-01-10,94759.1196358854,88.35
2025-01-11,94606.5080099357,87.89
2025-01-12,94353.7752586207,87.63
2025-01-13,94375.7299102864,87.8
2025-01-14,96569.475726768,90.49
2025-01-15,100172.405985096,97.79
2025-01-16,99977.7298234951,97.09
2025-01-17,104296.588034191,98.99
2025-01-18,104398.156261251,99.0
2025-01-19,100954.572281999,97.28
2025-01-20,102588.998699006,98.42
2025-01-21,105987.888705435,99.57
2025-01-22,103791.128861485,98.1
2025-01-23,104184.616743717,98.2
2025-01-24,104716.12488194,98.82
2025-01-25,104866.085348919,98.83
2025-01-26,102833.369273232,96.64
2025-01-27,101907.44629661,96.23
2025-01-28,101138.144066043,95.24
2025-01-29,103918.795458796,97.39
2025-01-30,104987.446410871,98.91
2025-01-31,102263.043670953,96.41
2025-02-01,100610.290439801,94.3
2025-02-02,97424.7809000584,90.16
2025-02-03,101582.408702221,96.02
2025-02-04,97848.1497592051,91.14
2025-02-05,97599.99,87.29
2025-02-06,96541.3006811806,86.75
2025-02-07,96384.1109836353,86.49
2025-02-08,96603.318157218,87.93
2025-02-09,96309.7532405026,86.12
2025-02-10,97375.2253535944,89.92
2025-02-11,95806.2580385739,86.0
2025-02-12,97756.4976548802,91.83
2025-02-13,96534.7406332554,86.66
2025-02-14,97414.3589821742,90.89
2025-02-15,97583.2431767972,91.05
2025-02-16,96182.2661706604,85.83
2025-02-17,95790.5109985389,85.41
2025-02-18,95444.031886616,85.1
2025-02-19,96647.9132977791,87.93
2025-02-20,98392.2197247224,92.71
2025-02-21,96048.9937247224,86.18
2025-02-22,96605.7091057861,87.78
2025-02-23,96091.6329774985,86.1
2025-02-24,91869.6543430742,81.05
2025-02-25,88769.7356265342,80.69
2025-02-26,83987.89564173,80.13
2025-02-27,84625.4191364699,80.45
2025-02-28,84243.7779114553,80.4
2025-03-01,85844.3685628288,80.87
2025-03-02,94328.0094444769,84.92
2025-03-03,86315.9305511397,80.97
2025-03-04,87323.690650789,81.37
2025-03-05,90619.4090976038,82.71
2025-03-06,90222.0693275862,82.08
2025-03-07,86553.5921937464,80.53
2025-03-08,86171.2789362946,79.72
2025-03-09,80647.7964108709,78.61
2025-03-10,79005.9601291642,78.85
2025-03-11,82747.1601917008,79.44
2025-03-12,83630.1581101695,79.74
2025-03-13,81110.2890490941,78.9
2025-03-14,84105.8335517241,80.38
2025-03-15,84352.8773018703,80.78
2025-03-16,82492.1028287551,78.79
2025-03-17,84013.947518118,80.14
2025-03-18,82680.8065514319,78.9
2025-03-19,86774.23507218,81.8
2025-03-20,84124.9712878434,80.41
2025-03-21,84069.4081800117,80.11
2025-03-22,83821.220305377,79.3
2025-03-23,85760.8814506137,81.23
2025-03-24,87322.5718568089,82.25
2025-03-25,87422.8426084161,82.53
2025-03-26,86836.6760955582,81.57
2025-03-27,87211.3240169492,81.95
2025-03-28,84309.0783550555,80.4
2025-03-29,82497.1792472238,78.22
2025-03-30,82216.4666765049,77.96
2025-03-31,82461.4496279953,78.51
2025-04-01,85226.7137936879,81.3
2025-04-02,82555.631296318,78.91
2025-04-03,82931.697399474,79.48
2025-04-04,83774.1797375804,79.96
2025-04-05,83302.1715756867,79.23
2025-04-06,77949.0884926943,76.89
2025-04-07,79421.8044105786,77.6
2025-04-08,76351.4295303916,76.84
2025-04-09,82720.6034891876,79.54
2025-04-10,79558.9558252484,77.85
2025-04-11,83359.8995157802,80.56
2025-04-12,85269.2495119813,82.55
2025-04-13,83568.9544360023,80.5
2025-04-14,84589.0324135009,82.22
2025-04-15,83671.3439713618,80.65
2025-04-16,84151.5357562829,81.66
2025-04-17,84940.5838538866,82.67
2025-04-18,84434.7727463472,81.96
2025-04-19,85124.721496201,82.71
2025-04-20,85101.7461545879,82.63
2025-04-21,87360.7198933372,84.12
2025-04-22,93495.6106890707,87.24
2025-04-23,93695.7404772063,87.29
2025-04-24,93849.8817790766,87.34
2025-04-25,94771.4128007014,88.32
2025-04-26,94694.5111014027,87.21
2025-04-27,93812.876534775,86.17
2025-04-28,95066.0211867329,88.92
2025-04-29,94102.8403024547,86.37
2025-04-30,94236.7325143191,86.74
2025-05-01,96411.7422635885,90.07
2025-05-02,96842.1021057861,91.19
2025-05-03,95943.61135301,88.89
2025-05-04,94377.7899196376,86.24
2025-05-05,94853.7298594389,87.94
2025-05-06,96677.9245029223,90.43
2025-05-07,97137.3757086499,92.33
2025-05-08,103069.539295733,98.4
2025-05-09,102940.802949445,98.04
2025-05-10,104582.821806254,98.99
2025-05-11,103976.137798948,98.4
2025-05-12,102920.074689071,97.41
2025-05-13,104145.711825248,98.55
2025-05-14,103572.719642022,97.77
2025-05-15,103716.283947399,97.85
2025-05-16,103566.269191116,97.11
2025-05-17,103190.041364991,96.62
2025-05-18,106015.689848919,99.66
2025-05-19,105615.828960257,99.16
2025-05-20,106893.330247516,100.0
2025-05-21,109704.855619521,100.0
2025-05-22,111477.014787843,100.0
2025-05-23,107291.888969901,99.13
2025-05-24,107917.328289304,99.15
2025-05-25,108914.876558445,99.16
2025-05-26,109371.985172122,99.18
2025-05-27,109066.345636762,98.94
2025-05-28,107895.402399474,98.4
2025-05-29,105732.957892168,96.48
2025-05-30,103981.302957919,95.22
2025-05-31,104708.964150205,96.08
2025-06-01,105750.15972443,96.82
2025-06-02,105899.696926651,97.15
2025-06-03,105483.98555114,96.06
2025-06-04,104782.844900351,95.77
2025-06-05,101669.190496785,92.46
2025-06-06,104421.051549094,95.34
2025-06-07,105685.250402104,96.74
2025-06-08,105727.739632379,96.75
2025-06-09,110198.15871391,99.66
2025-06-10,110074.119081824,99.35
2025-06-11,108645.785558153,98.33
2025-06-12,105998.985830801,96.76
2025-06-13,106024.822087376,96.93
2025-06-14,105467.108742256,94.81
2025-06-15,105512.797437756,95.13
2025-06-16,107243.933345997,97.65
2025-06-17,104628.396527469,93.98
2025-06-18,104813.367028638,94.65
2025-06-19,104709.720767095,93.97
2025-06-20,103274.958839567,91.79
2025-06-21,101548.196381648,90.05
2025-06-22,100899.234151958,89.7
2025-06-23,105496.947495324,95.57
2025-06-24,105964.065136762,96.73
2025-06-25,107305.065199591,98.4
2025-06-26,107012.822824079,97.41
2025-06-27,107090.95905114,97.53
2025-06-28,107357.617171245,98.47
2025-06-29,108360.901696376,98.69
2025-06-30,107153.101135885,97.41
2025-07-01,105566.356597896,94.16
2025-07-02,108927.13451841,98.93
2025-07-03,109632.159126826,99.23
2025-07-04,108081.395758621,97.97
2025-07-05,108244.788813852,97.99
2025-07-06,109180.005545587,98.7
2025-07-07,108249.401004091,98.01
2025-07-08,108956.631703098,98.52
2025-07-09,111416.806720047,99.73
2025-07-10,115873.903783752,100.0
2025-07-11,117618.605087084,100.0
2025-07-12,117382.372540912,99.28
2025-07-13,118899.737107832,100.0
2025-07-14,119871.096197838,100.0
2025-07-15,117710.89100789,99.39
2025-07-16,118730.187791642,99.44
2025-07-17,119501.663770894,99.55
2025-07-18,117958.511213033,97.62
2025-07-19,117908.52473232,97.05
2025-07-20,117305.680953828,95.96
2025-07-21,117432.435634717,96.36
2025-07-22,120068.00578872,100.0
2025-07-23,118650.587165693,97.39
2025-07-24,118377.081936879,97.1
2025-07-25,117520.17335038,95.7
2025-07-26,117983.204598773,97.02
2025-07-27,119438.164235535,98.61
2025-07-28,118022.637320281,97.01
2025-07-29,117871.370895383,96.2
2025-07-30,117732.643660725,95.93
2025-07-31,115848.339985096,93.86
2025-08-01,113282.144336061,93.95
2025-08-02,112545.673659264,93.45
2025-08-03,114263.693947691,94.07
2025-08-04,115199.933659264,94.3
2025-08-05,114111.36101841,93.98
2025-08-06,115034.678748977,94.23
2025-08-07,117444.913924313,95.46
2025-08-08,116740.687720923,94.75
2025-08-09,116511.655739375,94.29
2025-08-10,119189.198160275,98.84
2025-08-11,118742.043048644,98.68
2025-08-12,120154.32493507,100.0
2025-08-13,123442.67982225,100.0
2025-08-14,118510.27128083,96.78
2025-08-15,117311.209947715,93.77
2025-08-16,117462.42684623,94.4
2025-08-17,117601.952231888,94.79
2025-08-18,116312.914397989,93.23
2025-08-19,112886.10147543,91.8
2025-08-20,114277.320860316,88.6
2025-08-21,112347.102298302,87.0
2025-08-22,116800.977035073,91.5
2025-08-23,115280.444723834,89.08
2025-08-24,113516.122474401,
2025-08-25,110089.533314144,85.82
2025-08-26,111895.295495307,87.01
2025-08-27,111252.307236061,86.73
2025-08-28,112481.152904109,86.96
2025-08-29,108473.330441642,83.89
2025-08-30,108746.150824851,84.13
2025-08-31,108316.44689481,85.08
2025-09-01,108992.324614863,82.76
2025-09-02,111140.947159836,87.13
2025-09-03,111780.743587376,88.4
2025-09-04,110900.633412981,86.51
2025-09-05,110711.229484804,86.19
2025-09-06,110243.650741672,85.59
2025-09-07,111307.784421087,87.1
2025-09-08,112112.311575102,88.82
2025-09-09,111486.396779836,87.13
2025-09-10,113930.748423437,90.11
2025-09-11,115445.812932648,90.66
2025-09-12,116149.174031958,91.63
2025-09-13,115965.627551268,91.4
2025-09-14,115395.933423437,91.78
2025-09-15,115420.931814144,91.37
2025-09-16,116798.874620164,92.79
2025-09-17,116575.777628866,91.48
2025-09-18,117014.426762174,92.68
2025-09-19,115612.372541695,89.86
2025-09-20,115753.165960549,90.22
2025-09-21,115320.858829047,89.38
2025-09-22,112727.70773813,87.13
2025-09-23,112052.393282022,85.55
2025-09-24,113324.623592192,87.72
2025-09-25,109166.347974874,80.76
2025-09-26,109669.102166861,81.23
2025-09-27,109644.73069287,81.31
2025-09-28,112170.00778609,83.42
2025-09-29,114341.141435418,89.19
2025-09-30,113971.742796902,89.16
2025-10-01,118393.270386324,94.11
2025-10-02,120558.594007013,99.28
